side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
long,2026-01-14 19:10:00+00:00,2026-01-15 02:35:00+00:00,96970.2,96136.40587428503,96136.60587428503,98391.28903857245,0.04809536655406479,-40.10163410688722,3.250636547737271,-43.35227065462449,-0.4335227065462449,89
short,2026-01-25 04:15:00+00:00,2026-01-25 04:30:00+00:00,88954.5,89047.08104372186,89046.88104372186,88598.682,0.0970364938178501,-8.983739876766437,6.045427261480832,-15.029167138247267,-0.15029167138247268,3
short,2026-01-25 07:00:00+00:00,2026-01-25 08:35:00+00:00,88807.8,88452.7688,88899.57675115309,88452.56880000001,0.0970275541358045,34.4478089778994,6.019705802384925,28.428103175514472,0.28428103175514474,19
short,2026-02-01 01:05:00+00:00,2026-02-01 10:10:00+00:00,78632.40000000001,79181.04756905795,79180.84756905795,77671.1219464131,0.07157949427767396,-39.27191552984248,3.953672368523285,-43.22558789836577,-0.4322558789836577,109
short,2026-02-02 14:55:00+00:00,2026-02-02 15:35:00+00:00,77836.8,78973.97976896666,78973.77976896666,75994.11594655001,0.036086311452084435,-41.03662331994018,1.9805529232255035,-43.017176243165686,-0.4301717624316569,8
short,2026-02-02 19:00:00+00:00,2026-02-02 23:35:00+00:00,78507.40000000001,78928.17536311471,78927.97536311472,77738.14900532794,0.0899184669384918,-37.83547557676159,4.9547279523807335,-42.79020352914232,-0.4279020352914231,55
short,2026-02-04 13:15:00+00:00,2026-02-04 13:40:00+00:00,75915.90000000001,75282.97795570102,76248.74614619934,75282.77795570102,0.11020288816774117,69.7498372667797,5.831893563454024,63.91794370332568,0.6391794370332569,5
short,2026-02-08 05:30:00+00:00,2026-02-08 07:15:00+00:00,69189.3,69442.51373608252,69442.31373608252,68687.69812087623,0.12400930059112991,-31.40085831165958,6.017071991381988,-37.41793030304157,-0.37417930303041574,21
short,2026-02-09 15:20:00+00:00,2026-02-09 16:40:00+00:00,68969.90000000001,69975.25588134375,69975.05588134375,67340.4688529844,0.040531488802282176,-40.74857064699238,1.9710789104076127,-42.71964955739999,-0.4271964955739999,16
short,2026-02-23 13:55:00+00:00,2026-02-23 16:00:00+00:00,66121.1,65504.253978967165,66454.6560640219,65504.05397896717,0.11177099302596322,68.94549231495486,5.1491637825680785,63.79632853238678,0.6379632853238678,25
long,2026-03-04 12:45:00+00:00,2026-03-04 14:30:00+00:00,71120.3,72144.20666755157,70521.2025716323,72144.40666755156,0.0659480797238556,67.52467854147785,3.306806687558687,64.21787185391916,0.6421787185391916,21
short,2026-03-08 01:25:00+00:00,2026-03-08 01:50:00+00:00,67219.8,67336.64685780596,67336.44685780596,66926.19506329106,0.12835493890067703,-14.997871294419406,6.044844580294059,-21.042715874713465,-0.21042715874713466,5
long,2026-03-13 07:00:00+00:00,2026-03-13 08:35:00+00:00,71415.2,71976.85266812658,71124.61595458227,71977.05266812658,0.12051986980420155,67.69030643779813,6.048557031481941,61.64174940631618,0.6164174940631618,19
long,2026-03-14 21:40:00+00:00,2026-03-14 23:05:00+00:00,70740.5,71023.262,70639.09293272762,71023.462,0.12254072780722969,34.64986127622818,6.080142100259813,28.569719175968366,0.28569719175968367,17
short,2026-03-21 19:30:00+00:00,2026-03-21 20:20:00+00:00,70361.1,70459.16264717326,70458.96264717326,70079.65560000001,0.12360753420033654,-12.121282014243521,6.092255900941296,-18.213537915184816,-0.18213537915184816,10
short,2026-03-23 06:10:00+00:00,2026-03-23 06:40:00+00:00,68599.7,67954.10397589604,68949.53103273596,67953.90397589604,0.10896334723283348,70.34630374657625,5.207775845506443,65.1385279010698,0.651385279010698,6
long,2026-03-25 07:30:00+00:00,2026-03-25 07:45:00+00:00,71174.5,70919.70443687114,70919.90443687113,71681.9487196933,0.12285421133424447,-31.302707959661305,6.109904997440547,-37.41261295710185,-0.37412612957101854,3
