side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,bars,result
short,2026-04-11 22:55:00+00:00,2026-04-13 00:20:00+00:00,73373.04999999999,72833.31207042205,73582.18619853896,72833.11207042205,0.12118065082040656,65.40579357871344,4.867374645670477,60.53841893304296,5,target
long,2026-04-16 12:50:00+00:00,2026-04-16 13:50:00+00:00,74590.25,73749.28678282758,73749.48678282757,76395.45034684485,0.05074861475238831,-42.67771832921233,2.0670063224286586,-44.744724651640986,12,stop
long,2026-04-18 12:30:00+00:00,2026-04-18 16:15:00+00:00,76120.3,75729.12333349187,75729.32333349186,77028.45182801629,0.10284418766313405,-40.23024649980212,4.291611143720805,-44.52185764352293,45,stop
short,2026-04-21 20:05:00+00:00,2026-04-21 23:35:00+00:00,75409.65,75954.96156230534,75954.76156230534,74194.4009528893,0.07551861028567385,-41.18117135800934,3.146570993546289,-44.32774235155563,42,stop
short,2026-04-24 01:45:00+00:00,2026-04-24 02:00:00+00:00,78260.95000000001,78492.17354044558,78491.97354044559,77669.17235160887,0.11267864811204759,-26.053955949088344,4.859204809862685,-30.91316075895103,3,stop
long,2026-04-28 17:05:00+00:00,2026-04-29 00:50:00+00:00,76027.75,76498.93485300292,75855.08046724854,76499.13485300292,0.11558180907899551,54.4603977206985,4.8521448260653255,49.608252894633175,93,target
short,2026-05-07 19:35:00+00:00,2026-05-07 20:00:00+00:00,80066.04999999999,80293.52573486337,80293.32573486338,79478.78954777321,0.11037178851835748,-25.106903701399663,4.86915564225062,-29.976059343650284,5,stop
long,2026-05-09 04:35:00+00:00,2026-05-09 06:30:00+00:00,80421.25,80285.96588892084,80286.16588892083,80824.71328465833,0.10951156664136139,-14.815174945963124,4.838696082085035,-19.653871028048158,23,stop
long,2026-05-14 07:40:00+00:00,2026-05-14 08:00:00+00:00,79869.4,79677.62184874706,79677.82184874706,80384.94081250587,0.11002215125853629,-21.099844765232614,4.825686818582865,-25.92553158381548,4,stop
long,2026-05-26 14:35:00+00:00,2026-05-26 15:20:00+00:00,77069.75,76651.74772402091,76651.94772402091,78033.11963945818,0.09515264803264056,-39.77402344308086,4.019444029437402,-43.79346747251826,9,stop
short,2026-05-28 10:40:00+00:00,2026-05-28 10:45:00+00:00,73499.9,73577.12763396505,73576.92763396505,73205.9004,0.11860810978888686,-9.159823688063348,4.7979322530605355,-13.957755941123883,1,stop
long,2026-05-28 14:20:00+00:00,2026-06-02 08:40:00+00:00,73076.9,72549.2862268992,72549.4862268992,74252.90443120158,0.07664347866027069,-40.43815495951539,3.066323949903974,-43.50447890941936,472,stop
long,2026-06-11 07:00:00+00:00,2026-06-11 10:55:00+00:00,62695.0,63163.55780396578,62512.64447301711,63163.757803965775,0.13813257793798012,64.72309737475157,4.785775169683078,59.9373222050685,47,target
long,2026-06-23 16:20:00+00:00,2026-06-23 18:40:00+00:00,62615.149999999994,62166.67214502534,62166.872145025336,63615.62070744931,0.09028646711583196,-40.491481105348065,3.0951433563984656,-43.58662446174653,28,stop
short,2026-06-27 00:40:00+00:00,2026-06-27 02:20:00+00:00,59996.2,60210.084351290236,60209.88435129024,59469.237567419514,0.14461870371065144,-30.9316776275879,4.782941056530398,-35.71461868411829,20,stop
long,2026-07-09 01:30:00+00:00,2026-07-09 01:40:00+00:00,62288.25,62056.597768676234,62056.79776867623,62854.53007514754,0.1387237248258037,-32.13566039344148,4.741224447946773,-36.87688484138826,2,stop
long,2026-07-18 04:15:00+00:00,2026-07-19 05:40:00+00:00,63948.2,64203.7928,63897.02174003026,64203.9928,0.13454610400354475,34.38901545135799,4.74422579782969,29.6447896535283,5,target
short,2026-07-21 11:10:00+00:00,2026-07-21 12:10:00+00:00,66198.04999999999,66370.19831901726,66369.99831901726,65744.32657946544,0.13042115224984738,-22.451782124107062,4.756352400474592,-27.208134524581656,12,stop
